,localtime,time,symbol,signal,bvol1,bid1,avol1,ask1,mid,direction,volume,exposure
982,10:19:06.838944820,10:19:06.000000000,sh600338,17.8656,8300,30.36,600,30.37,30.365,,0.0,400.0
983,10:19:09.842239551,10:19:09.000000000,sh600338,17.1034,1200,30.36,11800,30.37,30.365,,0.0,400.0
984,10:19:12.849527102,10:19:12.000000000,sh600338,18.8525,11900,30.35,2100,30.36,30.355,,0.0,400.0
985,10:19:15.851952851,10:19:15.000000000,sh600338,19.0861,200,30.34,2900,30.35,30.345,,0.0,400.0
986,10:19:18.838568929,10:19:18.000000000,sh600338,19.4339,1100,30.36,11800,30.37,30.365,,0.0,400.0
987,10:19:21.844911302,10:19:21.000000000,sh600338,17.2787,19700,30.35,11800,30.37,30.36,,0.0,400.0
988,10:19:24.850116942,10:19:24.000000000,sh600338,18.8584,500,30.36,3100,30.37,30.365,,0.0,400.0
989,10:19:27.842325888,10:19:27.000000000,sh600338,20.8039,16400,30.35,1000,30.36,30.355,,0.0,400.0
990,10:19:30.838787616,10:19:30.000000000,sh600338,19.3502,4300,30.36,600,30.37,30.365,,0.0,400.0
991,10:19:33.839603204,10:19:33.000000000,sh600338,20.332,2000,30.37,5100,30.38,30.375,,0.0,400.0
992,10:19:36.844277032,10:19:36.000000000,sh600338,20.1558,1500,30.37,5100,30.38,30.375,,0.0,400.0
993,10:19:39.843244347,10:19:39.000000000,sh600338,20.9619,2800,30.37,4800,30.38,30.375,,0.0,400.0
994,10:19:42.841695125,10:19:42.000000000,sh600338,20.7586,3000,30.37,3000,30.38,30.375,,0.0,400.0
995,10:19:45.836353146,10:19:45.000000000,sh600338,20.9657,6000,30.36,8200,30.37,30.365,,0.0,400.0
996,10:19:48.852981466,10:19:48.000000000,sh600338,21.0798,200,30.37,2600,30.38,30.375,,0.0,400.0
997,10:19:51.843930234,10:19:51.000000000,sh600338,24.6253,6100,30.36,300,30.37,30.365,,0.0,400.0
998,10:19:54.848526026,10:19:54.000000000,sh600338,20.4278,500,30.38,1200,30.39,30.385,,0.0,400.0
999,10:19:57.841830691,10:19:57.000000000,sh600338,23.0191,1700,30.36,2400,30.37,30.365,,0.0,400.0
1000,10:20:00.852343795,10:20:00.000000000,sh600338,22.4035,1400,30.37,100,30.38,30.375,,0.0,400.0
1001,10:20:03.847391736,10:20:03.000000000,sh600338,25.6527,1700,30.36,1500,30.37,30.365,,0.0,400.0
1002,10:20:06.843813583,10:20:06.000000000,sh600338,23.3208,500,30.37,1100,30.38,30.375,,0.0,400.0
1003,10:20:09.847929950,10:20:09.000000000,sh600338,21.5102,1900,30.36,2600,30.37,30.365,,0.0,400.0
1004,10:20:12.852951214,10:20:12.000000000,sh600338,20.7464,1600,30.37,3800,30.38,30.375,,0.0,400.0
1005,10:20:15.840222318,10:20:15.000000000,sh600338,19.5298,100,30.36,3000,30.38,30.37,,0.0,400.0
1006,10:20:18.841847595,10:20:18.000000000,sh600338,19.4834,500,30.36,200,30.37,30.365,,0.0,400.0
1007,10:20:21.851526174,10:20:21.000000000,sh600338,19.085,1000,30.36,100,30.38,30.37,,0.0,400.0
1008,10:20:24.837132996,10:20:24.000000000,sh600338,17.8734,13000,30.35,5200,30.36,30.355,,0.0,400.0
1009,10:20:27.847067114,10:20:27.000000000,sh600338,18.1515,11200,30.35,9700,30.36,30.355,,0.0,400.0
1010,10:20:30.839815592,10:20:30.000000000,sh600338,18.0986,6500,30.35,5700,30.36,30.355,,0.0,400.0
1011,10:20:33.851630605,10:20:33.000000000,sh600338,19.2125,12900,30.36,1100,30.37,30.365,,0.0,400.0
1012,10:20:36.845652148,10:20:36.000000000,sh600338,19.5592,200,30.37,2400,30.38,30.375,,0.0,400.0
1013,10:20:39.842322025,10:20:39.000000000,sh600338,19.4563,4900,30.36,100,30.37,30.365,,0.0,400.0
1014,10:20:42.851624631,10:20:42.000000000,sh600338,18.8329,3700,30.36,10100,30.37,30.365,,0.0,400.0
1015,10:20:45.843286172,10:20:45.000000000,sh600338,19.9084,10100,30.35,6900,30.36,30.355,,0.0,400.0
1016,10:20:48.853939347,10:20:48.000000000,sh600338,19.4502,1500,30.34,5100,30.35,30.345,,0.0,400.0
1017,10:20:51.837303067,10:20:51.000000000,sh600338,23.3445,500,30.34,1300,30.35,30.345,,0.0,400.0
1018,10:20:54.843711146,10:20:54.000000000,sh600338,20.2464,3600,30.35,5100,30.37,30.36,,0.0,400.0
1019,10:20:57.851609963,10:20:57.000000000,sh600338,23.9261,4000,30.34,200,30.35,30.345,,0.0,400.0
1020,10:21:00.849665892,10:21:00.000000000,sh600338,21.1439,42900,30.33,200,30.34,30.335,,0.0,400.0
1021,10:21:03.838466726,10:21:03.000000000,sh600338,22.6287,900,30.34,8000,30.35,30.345,,0.0,400.0
1022,10:21:06.848277468,10:21:06.000000000,sh600338,19.25,42000,30.33,1100,30.34,30.335,,0.0,400.0
1023,10:21:09.849301931,10:21:09.000000000,sh600338,17.9195,4100,30.35,1000,30.36,30.355,,0.0,400.0
1024,10:21:12.845654322,10:21:12.000000000,sh600338,18.0812,1700,30.35,1400,30.37,30.36,,0.0,400.0
1025,10:21:15.842001735,10:21:15.000000000,sh600338,21.7813,3600,30.36,2200,30.38,30.37,,0.0,400.0
1026,10:21:18.849375317,10:21:18.000000000,sh600338,0.010598100000000001,300,30.42,700,30.43,30.425,,0.0,400.0
1027,10:21:21.844952429,10:21:21.000000000,sh600338,0.34144,12600,30.45,11400,30.46,30.455,,0.0,400.0
1028,10:21:24.837235643,10:21:24.000000000,sh600338,1.58969,700,30.48,23400,30.49,30.485,,0.0,400.0
1029,10:21:27.851496694,10:21:27.000000000,sh600338,-0.572929,1900,30.49,81000,30.5,30.495,,0.0,400.0
1030,10:21:30.842060414,10:21:30.000000000,sh600338,2.7817,500,30.48,64400,30.5,30.49,,0.0,400.0
1031,10:21:33.843245948,10:21:33.000000000,sh600338,5.7325099999999996,1400,30.49,7800,30.5,30.495,,0.0,400.0
1032,10:21:36.842303702,10:21:36.000000000,sh600338,7.00917,5500,30.5,900,30.51,30.505,,0.0,400.0
1033,10:21:39.840379888,10:21:39.000000000,sh600338,6.6545,1800,30.51,13000,30.53,30.52,,0.0,400.0
1034,10:21:42.851900773,10:21:42.000000000,sh600338,8.76557,2900,30.51,11000,30.53,30.52,,0.0,400.0
1035,10:21:45.847496122,10:21:45.000000000,sh600338,4.70558,4300,30.53,3400,30.54,30.535,,0.0,400.0
1036,10:21:48.843044869,10:21:48.000000000,sh600338,7.352810000000001,2000,30.53,12500,30.55,30.54,,0.0,400.0
1037,10:21:51.842378768,10:21:51.000000000,sh600338,7.48491,5700,30.53,1800,30.54,30.535,,0.0,400.0
1038,10:21:54.845058661,10:21:54.000000000,sh600338,6.0346,1800,30.54,7700,30.55,30.545,,0.0,400.0
1039,10:21:57.843283024,10:21:57.000000000,sh600338,7.57689,8300,30.53,15900,30.55,30.54,,0.0,400.0
1040,10:22:00.841797323,10:22:00.000000000,sh600338,7.1831,1700,30.54,33200,30.55,30.545,,0.0,400.0
1041,10:22:03.838792429,10:22:03.000000000,sh600338,7.9027,3500,30.51,1800,30.52,30.515,,0.0,400.0
1042,10:22:06.848094612,10:22:06.000000000,sh600338,6.10107,68800,30.5,200,30.51,30.505,,0.0,400.0
1043,10:22:09.837893246,10:22:09.000000000,sh600338,6.04479,2400,30.51,600,30.52,30.515,,0.0,400.0
1044,10:22:12.839432100,10:22:12.000000000,sh600338,4.2089300000000005,55900,30.5,4500,30.51,30.505,,0.0,400.0
1045,10:22:15.849406833,10:22:15.000000000,sh600338,2.90784,51400,30.5,3500,30.51,30.505,,0.0,400.0
1046,10:22:18.843748713,10:22:18.000000000,sh600338,2.9339,48700,30.5,2200,30.51,30.505,,0.0,400.0
1047,10:22:21.840182983,10:22:21.000000000,sh600338,1.66143,1400,30.51,3200,30.52,30.515,,0.0,400.0
1048,10:22:24.845175822,10:22:24.000000000,sh600338,3.28714,1700,30.51,200,30.53,30.52,,0.0,400.0
1049,10:22:27.842273328,10:22:27.000000000,sh600338,3.24384,34000,30.5,6400,30.52,30.51,,0.0,400.0
1050,10:22:30.840057813,10:22:30.000000000,sh600338,0.9005040000000001,1300,30.51,7500,30.52,30.515,,0.0,400.0
1051,10:22:33.850682298,10:22:33.000000000,sh600338,1.32631,26000,30.5,7600,30.51,30.505,,0.0,400.0
1052,10:22:36.852361997,10:22:36.000000000,sh600338,1.89084,26700,30.5,3600,30.51,30.505,,0.0,400.0
1053,10:22:39.851177744,10:22:39.000000000,sh600338,2.00849,21800,30.5,4000,30.51,30.505,,0.0,400.0
1054,10:22:42.846926225,10:22:42.000000000,sh600338,2.24348,22000,30.5,5000,30.51,30.505,,0.0,400.0
1055,10:22:45.848520399,10:22:45.000000000,sh600338,2.3931400000000003,13600,30.5,7500,30.51,30.505,,0.0,400.0
1056,10:22:48.838952823,10:22:48.000000000,sh600338,0.8692709999999999,3200,30.47,33200,30.5,30.485,,0.0,400.0
1057,10:22:51.847745170,10:22:51.000000000,sh600338,-1.58057,100,30.47,5600,30.49,30.48,,0.0,400.0
1058,10:22:54.840722284,10:22:54.000000000,sh600338,-4.3747,300,30.45,6200,30.49,30.47,,0.0,400.0
1059,10:22:57.843801736,10:22:57.000000000,sh600338,-1.4706,500,30.45,600,30.47,30.46,,0.0,400.0
1060,10:23:00.846784306,10:23:00.000000000,sh600338,2.5222700000000002,200,30.46,11100,30.47,30.465,,0.0,400.0
1061,10:23:03.846097883,10:23:03.000000000,sh600338,2.45523,100,30.43,300,30.44,30.435,,0.0,400.0
1062,10:23:06.926877402,10:23:06.000000000,sh600338,5.18893,200,30.44,2300,30.45,30.445,,0.0,400.0
1063,10:23:09.852679410,10:23:09.000000000,sh600338,5.44374,2100,30.44,6300,30.45,30.445,,0.0,400.0
1064,10:23:12.852140067,10:23:12.000000000,sh600338,1.53603,700,30.41,1200,30.42,30.415,,0.0,400.0
1065,10:23:15.852956595,10:23:15.000000000,sh600338,8.2779,22400,30.4,800,30.42,30.41,,0.0,400.0
1066,10:23:18.842452258,10:23:18.000000000,sh600338,22.2962,500,30.38,10300,30.4,30.39,,0.0,400.0
1067,10:23:21.844878280,10:23:21.000000000,sh600338,23.7497,500,30.38,2200,30.4,30.39,,0.0,400.0
1068,10:23:24.838280240,10:23:24.000000000,sh600338,9.55368,5200,30.4,800,30.42,30.41,,0.0,400.0
1069,10:23:27.843060296,10:23:27.000000000,sh600338,9.64439,3400,30.4,800,30.42,30.41,,0.0,400.0
1070,10:23:30.849565490,10:23:30.000000000,sh600338,9.77243,2400,30.4,700,30.42,30.41,,0.0,400.0
1071,10:23:33.839331470,10:23:33.000000000,sh600338,9.78909,3200,30.4,1500,30.42,30.41,,0.0,400.0
1072,10:23:36.849549327,10:23:36.000000000,sh600338,9.18392,200,30.4,5500,30.42,30.41,,0.0,400.0
1073,10:23:39.845193194,10:23:39.000000000,sh600338,27.0317,2600,30.36,2800,30.4,30.38,,0.0,400.0
1074,10:23:42.841643458,10:23:42.000000000,sh600338,9.45507,17700,30.4,5300,30.42,30.41,,0.0,400.0
1075,10:23:45.847591448,10:23:45.000000000,sh600338,10.3693,15200,30.4,5100,30.42,30.41,,0.0,400.0
1076,10:23:48.854039864,10:23:48.000000000,sh600338,1.9516799999999999,600,30.41,10100,30.42,30.415,,0.0,400.0
1077,10:23:51.845183431,10:23:51.000000000,sh600338,12.8217,7300,30.4,200,30.42,30.41,,0.0,400.0
1078,10:23:54.848042892,10:23:54.000000000,sh600338,-1.5605799999999999,3500,30.42,4800,30.44,30.43,,0.0,400.0
1079,10:23:57.837052386,10:23:57.000000000,sh600338,1.22633,2900,30.42,13800,30.43,30.425,,0.0,400.0
1080,10:24:00.846284321,10:24:00.000000000,sh600338,0.43691199999999997,700,30.42,14300,30.43,30.425,,0.0,400.0
1081,10:24:03.845446459,10:24:03.000000000,sh600338,0.7492409999999999,2700,30.41,6000,30.42,30.415,,0.0,400.0
1082,10:24:06.840089777,10:24:06.000000000,sh600338,-0.07821489999999999,600,30.41,11000,30.42,30.415,,0.0,400.0
1083,10:24:09.847411659,10:24:09.000000000,sh600338,7.54065,27000,30.4,11300,30.42,30.41,,0.0,400.0
1084,10:24:12.841689650,10:24:12.000000000,sh600338,-0.359377,3500,30.41,11400,30.42,30.415,,0.0,400.0
1085,10:24:15.840394409,10:24:15.000000000,sh600338,20.8167,800,30.38,15300,30.4,30.39,,0.0,400.0
1086,10:24:18.847998002,10:24:18.000000000,sh600338,20.9401,3500,30.36,15100,30.4,30.38,,0.0,400.0
1087,10:24:21.843402276,10:24:21.000000000,sh600338,20.9238,3600,30.36,12000,30.4,30.38,,0.0,400.0
1088,10:24:24.836802344,10:24:24.000000000,sh600338,20.7298,300,30.37,15800,30.4,30.385,,0.0,400.0
1089,10:24:27.840398387,10:24:27.000000000,sh600338,20.6499,300,30.37,15800,30.4,30.385,,0.0,400.0
1090,10:24:30.850547737,10:24:30.000000000,sh600338,20.8852,400,30.37,14900,30.4,30.385,,0.0,400.0
1091,10:24:33.841507947,10:24:33.000000000,sh600338,21.7085,400,30.37,100,30.39,30.38,,0.0,400.0
1092,10:24:37.479140455,10:24:37.000000000,sh600338,20.5283,400,30.37,100,30.38,30.375,,0.0,400.0
1093,10:24:40.476531414,10:24:40.000000000,sh600338,21.3796,100,30.38,1000,30.39,30.385,,0.0,400.0
1094,10:24:43.472320497,10:24:43.000000000,sh600338,21.4373,300,30.38,1400,30.39,30.385,,0.0,400.0
1095,10:24:46.468577553,10:24:46.000000000,sh600338,21.8355,600,30.38,1300,30.39,30.385,,0.0,400.0
1096,10:24:49.466260670,10:24:49.000000000,sh600338,22.1247,200,30.38,1200,30.39,30.385,,0.0,400.0
1097,10:24:52.395087095,10:24:52.000000000,sh600338,20.7334,1000,30.37,2400,30.38,30.375,,0.0,400.0
1098,10:24:55.111033516,10:24:55.000000000,sh600338,21.3066,1100,30.37,2400,30.38,30.375,,0.0,400.0
1099,10:24:58.105112145,10:24:58.000000000,sh600338,21.158,4200,30.37,1900,30.38,30.375,,0.0,400.0
1100,10:25:01.112281892,10:25:01.000000000,sh600338,22.7183,4900,30.37,15100,30.39,30.38,,0.0,400.0
1101,10:25:04.115215940,10:25:04.000000000,sh600338,20.8174,3200,30.37,700,30.38,30.375,,0.0,400.0
1102,10:25:07.112975383,10:25:07.000000000,sh600338,20.7574,5800,30.36,2500,30.37,30.365,,0.0,400.0
1103,10:25:09.846159904,10:25:09.000000000,sh600338,22.4532,5700,30.36,19800,30.39,30.375,,0.0,400.0
1104,10:25:12.839768506,10:25:12.000000000,sh600338,23.1058,4700,30.37,22600,30.39,30.38,,0.0,400.0
1105,10:25:15.851244882,10:25:15.000000000,sh600338,22.74,13200,30.39,9900,30.4,30.395,,0.0,400.0
1106,10:25:18.848568559,10:25:18.000000000,sh600338,23.4547,13800,30.4,23700,30.41,30.405,,0.0,400.0
1107,10:25:21.843868078,10:25:21.000000000,sh600338,24.7455,13500,30.4,900,30.41,30.405,,0.0,400.0
1108,10:25:27.846757537,10:25:27.000000000,sh600338,7.378639999999999,1100,30.41,2900,30.42,30.415,,0.0,400.0
1109,10:25:30.847360848,10:25:30.000000000,sh600338,8.01324,1600,30.41,1600,30.42,30.415,,0.0,400.0
1110,10:25:33.839359198,10:25:33.000000000,sh600338,4.0237300000000005,1400,30.42,1000,30.43,30.425,,0.0,400.0
1111,10:25:36.842605323,10:25:36.000000000,sh600338,5.047,33500,30.42,4600,30.44,30.43,,0.0,400.0
1112,10:25:39.847321069,10:25:39.000000000,sh600338,4.681719999999999,100,30.44,12000,30.45,30.445,,0.0,400.0
1113,10:25:42.839734972,10:25:42.000000000,sh600338,5.0403199999999995,36200,30.42,3000,30.44,30.43,,0.0,400.0
1114,10:25:45.836482965,10:25:45.000000000,sh600338,4.800680000000001,1300,30.44,2700,30.45,30.445,,0.0,400.0
1115,10:25:48.842989291,10:25:48.000000000,sh600338,6.3313,10200,30.45,6200,30.47,30.46,,0.0,400.0
1116,10:25:51.851219947,10:25:51.000000000,sh600338,6.83737,2300,30.46,700,30.48,30.47,,0.0,400.0
1117,10:25:54.844699125,10:25:54.000000000,sh600338,5.37745,700,30.47,300,30.48,30.475,,0.0,400.0
1118,10:25:57.841332326,10:25:57.000000000,sh600338,4.69537,200,30.48,4900,30.49,30.485,,0.0,400.0
1119,10:26:00.852203348,10:26:00.000000000,sh600338,4.9797,1000,30.48,2600,30.49,30.485,,0.0,400.0
1120,10:26:03.847918649,10:26:03.000000000,sh600338,5.15988,1500,30.48,1900,30.49,30.485,,0.0,400.0
1121,10:26:06.839710608,10:26:06.000000000,sh600338,5.2465,6600,30.49,8500,30.5,30.495,,0.0,400.0
1122,10:26:09.850864892,10:26:09.000000000,sh600338,4.25514,3900,30.5,6600,30.51,30.505,,0.0,400.0
1123,10:26:12.841339108,10:26:12.000000000,sh600338,3.93214,700,30.51,10300,30.52,30.515,,0.0,400.0
1124,10:26:15.836900730,10:26:15.000000000,sh600338,4.4271199999999995,2000,30.51,4500,30.52,30.515,,0.0,400.0
1125,10:26:18.842746104,10:26:18.000000000,sh600338,3.8200800000000004,7600,30.51,3900,30.52,30.515,,0.0,400.0
1126,10:26:21.852127369,10:26:21.000000000,sh600338,3.92104,7500,30.51,2100,30.52,30.515,,0.0,400.0
1127,10:26:24.842230109,10:26:24.000000000,sh600338,4.0347800000000005,7200,30.51,9000,30.52,30.515,,0.0,400.0
1128,10:26:27.845937388,10:26:27.000000000,sh600338,6.04818,56500,30.52,20900,30.53,30.525,,0.0,400.0
1129,10:26:30.840198578,10:26:30.000000000,sh600338,4.89288,37200,30.52,6500,30.53,30.525,,0.0,400.0
1130,10:26:33.846741862,10:26:33.000000000,sh600338,5.11135,32000,30.52,500,30.53,30.525,,0.0,400.0
1131,10:26:36.852903498,10:26:36.000000000,sh600338,3.8662,2000,30.53,35800,30.54,30.535,,0.0,400.0
1132,10:26:39.837954621,10:26:39.000000000,sh600338,4.05302,1300,30.53,23000,30.54,30.535,,0.0,400.0
1133,10:26:42.844287628,10:26:42.000000000,sh600338,3.84151,27300,30.52,15300,30.53,30.525,,0.0,400.0
1134,10:26:45.851898927,10:26:45.000000000,sh600338,2.80856,27300,30.52,32000,30.53,30.525,,0.0,400.0
1135,10:26:48.841931091,10:26:48.000000000,sh600338,2.20531,26300,30.52,33300,30.53,30.525,,0.0,400.0
1136,10:26:51.845187971,10:26:51.000000000,sh600338,0.815962,24600,30.52,29900,30.53,30.525,,0.0,400.0
1137,10:26:54.850617382,10:26:54.000000000,sh600338,0.8231860000000001,18000,30.52,24900,30.53,30.525,,0.0,400.0
1138,10:26:57.841522184,10:26:57.000000000,sh600338,-0.0568683,37700,30.5,300,30.52,30.51,,0.0,400.0
1139,10:27:00.837500057,10:27:00.000000000,sh600338,-0.169217,1200,30.51,11200,30.52,30.515,,0.0,400.0
1140,10:27:03.844351766,10:27:03.000000000,sh600338,0.0779893,35600,30.5,17900,30.52,30.51,,0.0,400.0
1141,10:27:06.841506536,10:27:06.000000000,sh600338,-1.2969600000000001,5300,30.51,57600,30.52,30.515,,0.0,400.0
1142,10:27:09.850383018,10:27:09.000000000,sh600338,-1.39656,28100,30.5,15600,30.51,30.505,,0.0,400.0
1143,10:27:12.845940048,10:27:12.000000000,sh600338,-1.5973700000000002,5700,30.5,29600,30.51,30.505,,0.0,400.0
1144,10:27:15.842501381,10:27:15.000000000,sh600338,-3.4621699999999995,1700,30.49,28100,30.51,30.5,,0.0,400.0
1145,10:27:18.847495792,10:27:18.000000000,sh600338,0.00535723,1700,30.49,7700,30.5,30.495,,0.0,400.0
1146,10:27:21.837490983,10:27:21.000000000,sh600338,-0.649352,400,30.49,14300,30.5,30.495,,0.0,400.0
1147,10:27:24.843815039,10:27:24.000000000,sh600338,-0.110328,3600,30.48,1600,30.49,30.485,,0.0,400.0
1148,10:27:27.850547343,10:27:27.000000000,sh600338,0.0627711,3200,30.48,12500,30.49,30.485,,0.0,400.0
1149,10:27:30.840511291,10:27:30.000000000,sh600338,0.401493,400,30.47,3300,30.48,30.475,,0.0,400.0
1150,10:27:33.843841474,10:27:33.000000000,sh600338,0.736388,5000,30.46,300,30.47,30.465,,0.0,400.0
1151,10:27:36.847010029,10:27:36.000000000,sh600338,1.63523,1100,30.47,2900,30.48,30.475,,0.0,400.0
1152,10:27:39.850809992,10:27:39.000000000,sh600338,1.70118,22000,30.45,77900,30.46,30.455,,0.0,400.0
1153,10:27:42.838207853,10:27:42.000000000,sh600338,2.42334,21700,30.45,74600,30.46,30.455,,0.0,400.0
1154,10:27:45.841735585,10:27:45.000000000,sh600338,2.54422,20100,30.45,76000,30.46,30.455,,0.0,400.0
1155,10:27:48.849014527,10:27:48.000000000,sh600338,3.24926,14900,30.45,54500,30.46,30.455,,0.0,400.0
1156,10:27:51.849655957,10:27:51.000000000,sh600338,3.22099,6400,30.45,53900,30.46,30.455,,0.0,400.0
1157,10:27:54.839159264,10:27:54.000000000,sh600338,1.1665,400,30.44,25900,30.45,30.445,,0.0,400.0
1158,10:27:57.841853520,10:27:57.000000000,sh600338,1.1433799999999998,400,30.44,29800,30.45,30.445,,0.0,400.0
1159,10:28:00.846385258,10:28:00.000000000,sh600338,4.26318,2000,30.42,27800,30.45,30.435,,0.0,400.0
1160,10:28:03.838544808,10:28:03.000000000,sh600338,2.9110400000000003,5300,30.45,53400,30.46,30.455,,0.0,400.0
1161,10:28:06.840955993,10:28:06.000000000,sh600338,3.22803,6300,30.45,45900,30.46,30.455,,0.0,400.0
1162,10:28:09.850881917,10:28:09.000000000,sh600338,6.03195,100,30.44,900,30.45,30.445,,0.0,400.0
1163,10:28:12.844135314,10:28:12.000000000,sh600338,5.56309,100,30.44,1500,30.45,30.445,,0.0,400.0
1164,10:28:15.844613787,10:28:15.000000000,sh600338,4.79701,200,30.44,10500,30.45,30.445,,0.0,400.0
1165,10:28:18.848989146,10:28:18.000000000,sh600338,4.4233199999999995,3400,30.44,10000,30.45,30.445,,0.0,400.0
1166,10:28:21.845670703,10:28:21.000000000,sh600338,4.75472,3100,30.44,8200,30.45,30.445,,0.0,400.0
1167,10:28:24.846961799,10:28:24.000000000,sh600338,4.4116599999999995,2500,30.44,9700,30.45,30.445,,0.0,400.0
1168,10:28:27.851719506,10:28:27.000000000,sh600338,3.67964,800,30.44,9400,30.45,30.445,,0.0,400.0
1169,10:28:33.841566650,10:28:33.000000000,sh600338,3.88916,100,30.44,8700,30.45,30.445,,0.0,400.0
1170,10:28:36.847759393,10:28:36.000000000,sh600338,3.60931,12100,30.44,7800,30.45,30.445,,0.0,400.0
1171,10:28:39.839014353,10:28:39.000000000,sh600338,3.46775,10700,30.44,2100,30.45,30.445,,0.0,400.0
1172,10:28:42.839642094,10:28:42.000000000,sh600338,3.69542,10400,30.44,1600,30.45,30.445,,0.0,400.0
1173,10:28:45.838405193,10:28:45.000000000,sh600338,3.6488699999999996,7000,30.44,2000,30.45,30.445,,0.0,400.0
1174,10:28:48.841315954,10:28:48.000000000,sh600338,2.5000299999999998,300,30.45,46300,30.46,30.455,,0.0,400.0
1175,10:28:51.850180602,10:28:51.000000000,sh600338,3.0870900000000003,6700,30.44,700,30.45,30.445,,0.0,400.0
1176,10:28:54.851953865,10:28:54.000000000,sh600338,2.86492,6900,30.44,4100,30.45,30.445,,0.0,400.0
1177,10:28:57.848386393,10:28:57.000000000,sh600338,2.60958,6900,30.44,8100,30.45,30.445,,0.0,400.0
1178,10:29:00.850468447,10:29:00.000000000,sh600338,2.65788,6400,30.44,10500,30.45,30.445,,0.0,400.0
1179,10:29:03.837096880,10:29:03.000000000,sh600338,1.9327400000000001,1500,30.45,46300,30.46,30.455,,0.0,400.0
1180,10:29:06.839310225,10:29:06.000000000,sh600338,1.98492,4800,30.45,46300,30.46,30.455,,0.0,400.0
1181,10:29:09.837939386,10:29:09.000000000,sh600338,1.8985299999999998,2600,30.45,46200,30.46,30.455,,0.0,400.0
1182,10:29:12.838114761,10:29:12.000000000,sh600338,-0.021512599999999996,1500,30.44,68200,30.45,30.445,,0.0,400.0
1183,10:29:15.837041659,10:29:15.000000000,sh600338,-0.312925,2600,30.44,72500,30.45,30.445,,0.0,400.0
1184,10:29:18.846862736,10:29:18.000000000,sh600338,0.2691,2100,30.44,71800,30.45,30.445,,0.0,400.0
1185,10:29:21.842449185,10:29:21.000000000,sh600338,-0.565747,400,30.44,72800,30.45,30.445,,0.0,400.0
1186,10:29:24.848125449,10:29:24.000000000,sh600338,0.233508,2200,30.43,900,30.44,30.435,,0.0,400.0
1187,10:29:27.840594537,10:29:27.000000000,sh600338,0.974532,2500,30.43,4600,30.44,30.435,,0.0,400.0
1188,10:29:30.837931279,10:29:30.000000000,sh600338,0.267904,400,30.43,3300,30.44,30.435,,0.0,400.0
1189,10:29:33.840597578,10:29:33.000000000,sh600338,0.156477,6300,30.44,73400,30.45,30.445,,0.0,400.0
1190,10:29:36.850887992,10:29:36.000000000,sh600338,0.335381,3000,30.44,68200,30.45,30.445,,0.0,400.0
1191,10:29:39.851384005,10:29:39.000000000,sh600338,0.0519702,700,30.44,69900,30.45,30.445,,0.0,400.0
1192,10:29:42.838003039,10:29:42.000000000,sh600338,0.479997,400,30.43,10700,30.44,30.435,,0.0,400.0
1193,10:29:46.546438646,10:29:46.000000000,sh600338,0.376157,700,30.43,18800,30.44,30.435,,0.0,400.0
1194,10:29:49.444287888,10:29:49.000000000,sh600338,0.28216399999999997,500,30.43,28500,30.44,30.435,,0.0,400.0
1195,10:29:52.433885654,10:29:52.000000000,sh600338,2.4569099999999997,10700,30.42,800,30.43,30.425,,0.0,400.0
1196,10:29:55.447542591,10:29:55.000000000,sh600338,2.25936,9600,30.42,2100,30.43,30.425,,0.0,400.0
1197,10:29:58.429342545,10:29:58.000000000,sh600338,2.56478,9600,30.42,1900,30.43,30.425,,0.0,400.0
1198,10:30:01.424757945,10:30:01.000000000,sh600338,2.7598,9100,30.42,2100,30.43,30.425,,0.0,400.0
1199,10:30:04.415081230,10:30:04.000000000,sh600338,4.1079,3900,30.43,14500,30.44,30.435,,0.0,400.0
1200,10:30:07.427331267,10:30:07.000000000,sh600338,3.04622,600,30.47,3700,30.48,30.475,,0.0,400.0
1201,10:30:10.084312996,10:30:10.000000000,sh600338,4.51499,10400,30.52,9200,30.53,30.525,,0.0,400.0
1202,10:30:13.085253554,10:30:13.000000000,sh600338,5.59751,11500,30.54,3900,30.55,30.545,,0.0,400.0
1203,10:30:16.092385946,10:30:16.000000000,sh600338,3.52629,100,30.57,74900,30.58,30.575,,0.0,400.0
1204,10:30:19.090505292,10:30:19.000000000,sh600338,5.35977,7700,30.59,40700,30.6,30.595,,0.0,400.0
1205,10:30:22.081172917,10:30:22.000000000,sh600338,6.042730000000001,13600,30.59,36100,30.6,30.595,,0.0,400.0
1206,10:30:25.087599121,10:30:25.000000000,sh600338,4.95319,7500,30.59,38200,30.6,30.595,,0.0,400.0
1207,10:30:28.084753372,10:30:28.000000000,sh600338,0.742688,5800,30.57,52900,30.58,30.575,,0.0,400.0
1208,10:30:31.096884240,10:30:31.000000000,sh600338,3.4101800000000004,300,30.56,55800,30.58,30.57,,0.0,400.0
1209,10:30:34.093877469,10:30:34.000000000,sh600338,0.552808,200,30.55,1000,30.57,30.56,,0.0,400.0
1210,10:30:37.088529138,10:30:37.000000000,sh600338,1.84342,2600,30.57,50100,30.58,30.575,,0.0,400.0
1211,10:30:40.082694232,10:30:40.000000000,sh600338,1.7177799999999999,4500,30.57,42800,30.58,30.575,,0.0,400.0
1212,10:30:43.095881500,10:30:43.000000000,sh600338,3.58463,4400,30.57,20900,30.58,30.575,,0.0,400.0
