localtime,time,symbol,signal,signal_sim,SameFlag
13:15:39.552610499,13:15:39.000000000,sh603988,-5.6397900000000005,-5.6397900000000005,1
13:15:42.581028118,13:15:42.000000000,sh603988,-6.22507,-6.22507,1
13:15:45.827119328,13:15:45.000000000,sh603988,-5.74481,-5.74481,1
13:15:48.837518861,13:15:48.000000000,sh603988,0.944138,0.944138,1
13:15:51.523083319,13:15:51.000000000,sh603988,1.39553,1.39553,1
13:15:54.521259995,13:15:54.000000000,sh603988,1.24481,1.24481,1
13:15:57.201471326,13:15:57.000000000,sh603988,0.30156900000000003,0.30156900000000003,1
13:16:00.199823391,13:16:00.000000000,sh603988,3.89373,3.89373,1
13:16:03.197617813,13:16:03.000000000,sh603988,-0.928537,-0.928537,1
13:16:06.197030120,13:16:06.000000000,sh603988,-9.5642,-9.5642,1
13:16:09.450204561,13:16:09.000000000,sh603988,-6.51056,-6.51056,1
13:16:12.440383764,13:16:12.000000000,sh603988,-5.83589,-5.83589,1
13:16:15.435782571,13:16:15.000000000,sh603988,-4.75588,-4.75588,1
13:16:18.351317586,13:16:18.000000000,sh603988,-7.97106,-7.97106,1
13:16:21.063450156,13:16:21.000000000,sh603988,-5.87886,-5.87886,1
13:16:24.074002283,13:16:24.000000000,sh603988,-8.39368,-8.39368,1
13:16:27.067541591,13:16:27.000000000,sh603988,-7.59738,-7.59738,1
13:16:30.518935836,13:16:30.000000000,sh603988,-7.499410000000001,-7.499410000000001,1
13:16:33.518819164,13:16:33.000000000,sh603988,2.30286,2.30286,1
13:16:36.188318641,13:16:36.000000000,sh603988,2.99396,2.99396,1
13:16:38.855551511,13:16:38.000000000,sh603988,1.13851,1.13851,1
13:16:42.307573650,13:16:42.000000000,sh603988,1.55325,1.55325,1
13:16:45.290548071,13:16:45.000000000,sh603988,3.02098,3.02098,1
13:16:48.288439711,13:16:48.000000000,sh603988,-1.41151,-1.41151,1
13:16:51.059279161,13:16:51.000000000,sh603988,1.37352,1.37352,1
13:16:54.064427168,13:16:54.000000000,sh603988,2.60914,2.60914,1
13:16:57.063043989,13:16:57.000000000,sh603988,3.89531,3.89531,1
13:17:00.018651678,13:17:00.000000000,sh603988,-1.3533,-1.3533,1
13:17:03.027495637,13:17:03.000000000,sh603988,9.20989,9.20989,1
13:17:06.019853479,13:17:06.000000000,sh603988,4.73139,4.73139,1
13:17:09.025764837,13:17:09.000000000,sh603988,0.787327,0.787327,1
13:17:12.481745344,13:17:12.000000000,sh603988,6.7169300000000005,6.7169300000000005,1
13:17:15.479936563,13:17:15.000000000,sh603988,0.762309,0.762309,1
13:17:18.172426178,13:17:18.000000000,sh603988,4.97735,4.97735,1
13:17:21.154322470,13:17:21.000000000,sh603988,-1.99466,-1.99466,1
13:17:24.039608927,13:17:24.000000000,sh603988,3.37531,3.37531,1
13:17:27.045085468,13:17:27.000000000,sh603988,-5.9093300000000015,-5.9093300000000015,1
13:17:30.013391359,13:17:30.000000000,sh603988,-7.40328,-7.40328,1
13:17:33.011999331,13:17:33.000000000,sh603988,-6.56009,-6.56009,1
13:17:36.346390257,13:17:36.000000000,sh603988,2.36358,2.36358,1
13:17:38.993942940,13:17:39.000000000,sh603988,0.066815,0.066815,1
13:17:42.449293966,13:17:42.000000000,sh603988,-7.904610000000001,-7.904610000000001,1
13:17:45.459062764,13:17:45.000000000,sh603988,-2.3341,-2.3341,1
13:17:48.440382909,13:17:48.000000000,sh603988,-15.2379,-15.2379,1
13:17:51.116597126,13:17:51.000000000,sh603988,-12.9021,-12.9021,1
13:17:54.132827687,13:17:54.000000000,sh603988,-10.0747,-10.0747,1
13:17:57.115266509,13:17:57.000000000,sh603988,-19.3137,-19.3137,1
13:18:00.106597068,13:18:00.000000000,sh603988,-21.3032,-21.3032,1
13:18:03.123783805,13:18:03.000000000,sh603988,-15.888,-15.888,1
13:18:06.110219675,13:18:06.000000000,sh603988,-23.1197,-23.1197,1
13:18:09.111051242,13:18:09.000000000,sh603988,-12.2286,-12.2286,1
13:18:12.337407586,13:18:12.000000000,sh603988,-11.7886,-11.7886,1
13:18:15.336757933,13:18:15.000000000,sh603988,-9.64995,-9.64995,1
13:18:18.345550857,13:18:18.000000000,sh603988,-10.8688,-10.8688,1
13:18:21.071424704,13:18:21.000000000,sh603988,-19.7993,-19.7993,1
13:18:24.073994695,13:18:24.000000000,sh603988,-18.1751,-18.1751,1
13:18:27.039141156,13:18:27.000000000,sh603988,-9.49527,-9.49527,1
13:18:30.574276471,13:18:30.000000000,sh603988,-1.80879,-1.80879,1
13:18:33.566834523,13:18:33.000000000,sh603988,-4.61836,-4.61836,1
13:18:36.236488752,13:18:36.000000000,sh603988,-0.72415,-0.72415,1
13:18:38.980214196,13:18:39.000000000,sh603988,-4.45596,-4.45596,1
13:18:41.990381685,13:18:42.000000000,sh603988,-4.28041,-4.28041,1
13:18:44.987418152,13:18:45.000000000,sh603988,-3.3169800000000005,-3.3169800000000005,1
13:18:47.989592227,13:18:48.000000000,sh603988,-4.9564900000000005,-4.9564900000000005,1
13:18:51.140010316,13:18:51.000000000,sh603988,-0.589919,-0.589919,1
13:18:54.147042435,13:18:54.000000000,sh603988,-9.2842,-9.2842,1
13:18:57.145475060,13:18:57.000000000,sh603988,-6.10427,-6.10427,1
13:19:00.138851669,13:19:00.000000000,sh603988,-6.98526,-6.98526,1
13:19:03.541334324,13:19:03.000000000,sh603988,-4.80996,-4.80996,1
13:19:06.551883507,13:19:06.000000000,sh603988,-7.34282,-7.34282,1
13:19:09.541289745,13:19:09.000000000,sh603988,-6.4389,-6.4389,1
13:19:12.545823805,13:19:12.000000000,sh603988,-4.892519999999998,-4.892519999999998,1
13:19:15.552869564,13:19:15.000000000,sh603988,-1.29891,-1.29891,1
13:19:18.220900735,13:19:18.000000000,sh603988,-1.48069,-1.48069,1
13:19:21.072157635,13:19:21.000000000,sh603988,-2.63566,-2.63566,1
13:19:24.451809966,13:19:24.000000000,sh603988,-0.845326,-0.845326,1
13:19:27.450896163,13:19:27.000000000,sh603988,-1.14725,-1.14725,1
13:19:32.301486996,13:19:32.000000000,sh603988,2.46688,2.46688,1
13:19:35.299083395,13:19:35.000000000,sh603988,3.99008,3.99008,1
13:19:38.297312383,13:19:38.000000000,sh603988,-2.1446400000000003,-2.1446400000000003,1
13:19:40.963494725,13:19:41.000000000,sh603988,-3.33635,-3.33635,1
13:19:43.635097475,13:19:43.000000000,sh603988,-1.57416,-1.57416,1
13:19:46.646904554,13:19:46.000000000,sh603988,-3.11397,-3.11397,1
13:19:49.636976770,13:19:49.000000000,sh603988,0.653312,0.653312,1
13:19:52.315615935,13:19:52.000000000,sh603988,4.7918,4.7918,1
13:19:55.300285229,13:19:55.000000000,sh603988,5.7595,5.7595,1
13:19:58.296252106,13:19:58.000000000,sh603988,7.31595,7.31595,1
13:20:01.300500493,13:20:01.000000000,sh603988,5.2427,5.2427,1
13:20:03.972663209,13:20:04.000000000,sh603988,7.2987199999999985,7.2987199999999985,1
13:20:06.961238365,13:20:07.000000000,sh603988,4.94576,4.94576,1
13:20:09.633760212,13:20:09.000000000,sh603988,6.49276,6.49276,1
13:20:12.636391950,13:20:12.000000000,sh603988,0.112997,0.112997,1
13:20:15.392278577,13:20:15.000000000,sh603988,3.02675,3.02675,1
13:20:18.106873680,13:20:18.000000000,sh603988,1.87999,1.87999,1
13:20:21.458776702,13:20:21.000000000,sh603988,4.08464,4.08464,1
13:20:24.463186652,13:20:24.000000000,sh603988,2.50946,2.50946,1
13:20:27.466501582,13:20:27.000000000,sh603988,2.25042,2.25042,1
13:20:30.460635232,13:20:30.000000000,sh603988,-1.0215,-1.0215,1
13:20:33.127002636,13:20:33.000000000,sh603988,-0.013005,-0.013005,1
13:20:36.136056993,13:20:36.000000000,sh603988,-1.99996,-1.99996,1
13:20:39.334148856,13:20:39.000000000,sh603988,2.17752,2.17752,1
13:20:42.002825482,13:20:42.000000000,sh603988,0.540602,0.540602,1
13:20:42.911105562,13:20:43.000000000,sh603988,3.04268,3.04268,1
13:20:48.000985784,13:20:48.000000000,sh603988,-0.91375,-0.91375,1
13:20:51.003724786,13:20:51.000000000,sh603988,-1.33421,-1.33421,1
13:20:54.047650836,13:20:54.000000000,sh603988,3.53554,3.53554,1
13:20:57.046787758,13:20:57.000000000,sh603988,0.333491,0.333491,1
13:21:00.046002990,13:21:00.000000000,sh603988,2.90103,2.90103,1
13:21:03.038990315,13:21:03.000000000,sh603988,1.8756,1.8756,1
13:21:06.042275923,13:21:06.000000000,sh603988,2.64032,2.64032,1
13:21:09.354655617,13:21:09.000000000,sh603988,3.91698,3.91698,1
13:21:12.343097601,13:21:12.000000000,sh603988,5.08271,5.08271,1
13:21:15.349898579,13:21:15.000000000,sh603988,6.4306800000000015,6.4306800000000015,1
13:21:18.348946482,13:21:18.000000000,sh603988,5.57811,5.57811,1
13:21:21.343866204,13:21:21.000000000,sh603988,3.5508800000000003,3.5508800000000003,1
13:21:24.114875605,13:21:24.000000000,sh603988,4.38144,4.38144,1
13:21:29.632293420,13:21:29.000000000,sh603988,4.59434,4.59434,1
13:21:32.630303212,13:21:32.000000000,sh603988,2.30324,2.30324,1
13:21:35.628136387,13:21:35.000000000,sh603988,2.62443,2.62443,1
13:21:38.635190874,13:21:38.000000000,sh603988,2.14985,2.14985,1
13:21:41.629525658,13:21:41.000000000,sh603988,2.94525,2.94525,1
13:21:44.291358167,13:21:44.000000000,sh603988,2.95918,2.95918,1
13:21:47.856903612,13:21:47.000000000,sh603988,4.56622,4.56622,1
13:21:51.520835238,13:21:51.000000000,sh603988,5.198930000000002,5.198930000000002,1
13:21:54.512870776,13:21:54.000000000,sh603988,2.58021,2.58021,1
13:21:57.183537255,13:21:57.000000000,sh603988,5.70249,5.70249,1
13:22:00.180969080,13:22:00.000000000,sh603988,7.3003399999999985,7.3003399999999985,1
13:22:03.081343725,13:22:03.000000000,sh603988,5.4267,5.4267,1
13:22:06.070543298,13:22:06.000000000,sh603988,3.79942,3.79942,1
13:22:09.079891971,13:22:09.000000000,sh603988,-1.76707,-1.76707,1
13:22:12.059591653,13:22:12.000000000,sh603988,0.0177862,0.0177862,1
13:22:15.057712562,13:22:15.000000000,sh603988,-2.57766,-2.57766,1
13:22:18.064446820,13:22:18.000000000,sh603988,-2.659,-2.659,1
13:22:21.070058445,13:22:21.000000000,sh603988,-2.21639,-2.21639,1
13:22:24.056073000,13:22:24.000000000,sh603988,-0.8277549999999999,-0.8277549999999999,1
13:22:27.051049844,13:22:27.000000000,sh603988,-0.789401,-0.789401,1
13:22:30.053355350,13:22:30.000000000,sh603988,0.987539,0.987539,1
13:22:33.213987099,13:22:33.000000000,sh603988,-1.5586,-1.5586,1
13:22:36.199107026,13:22:36.000000000,sh603988,1.23989,1.23989,1
13:22:41.075502547,13:22:41.000000000,sh603988,-0.110798,-0.110798,1
13:22:44.089241481,13:22:44.000000000,sh603988,0.173377,0.173377,1
13:22:46.747709320,13:22:46.000000000,sh603988,-0.160305,-0.160305,1
13:22:49.416183528,13:22:49.000000000,sh603988,-0.0531298,-0.0531298,1
13:22:56.040764408,13:22:56.000000000,sh603988,-1.3144,-1.3144,1
13:22:59.044686901,13:22:59.000000000,sh603988,-0.42021,-0.42021,1
13:23:02.035874598,13:23:02.000000000,sh603988,1.00498,1.00498,1
13:23:05.042850626,13:23:05.000000000,sh603988,2.10033,2.10033,1
13:23:07.711179114,13:23:07.000000000,sh603988,0.636838,0.636838,1
13:23:10.710336253,13:23:10.000000000,sh603988,-0.327452,-0.327452,1
13:23:13.702604727,13:23:13.000000000,sh603988,-5.6691,-5.6691,1
13:23:16.375070868,13:23:16.000000000,sh603988,-6.689660000000001,-6.689660000000001,1
13:23:20.205928384,13:23:20.000000000,sh603988,-7.9404,-7.9404,1
13:23:23.411762570,13:23:23.000000000,sh603988,-8.34177,-8.34177,1
13:23:27.298241095,13:23:27.000000000,sh603988,-6.30692,-6.30692,1
13:23:30.294081087,13:23:30.000000000,sh603988,-4.54539,-4.54539,1
13:23:33.298982152,13:23:33.000000000,sh603988,-5.0536,-5.0536,1
13:23:36.553546359,13:23:36.000000000,sh603988,-1.24403,-1.24403,1
13:23:39.542945035,13:23:39.000000000,sh603988,-2.87512,-2.87512,1
13:23:42.210398137,13:23:42.000000000,sh603988,-4.519430000000002,-4.519430000000002,1
13:23:45.088817786,13:23:45.000000000,sh603988,-0.748731,-0.748731,1
13:23:47.749925152,13:23:47.000000000,sh603988,-2.6810400000000003,-2.6810400000000003,1
13:23:50.762614540,13:23:50.000000000,sh603988,2.58727,2.58727,1
13:23:53.761931229,13:23:53.000000000,sh603988,-0.29135900000000003,-0.29135900000000003,1
13:23:57.335557280,13:23:57.000000000,sh603988,1.46611,1.46611,1
13:24:00.329255843,13:24:00.000000000,sh603988,1.51862,1.51862,1
13:24:03.341198258,13:24:03.000000000,sh603988,-1.01574,-1.01574,1
13:24:06.117349301,13:24:06.000000000,sh603988,1.59917,1.59917,1
13:24:09.075194910,13:24:09.000000000,sh603988,2.3563,2.3563,1
13:24:12.079904112,13:24:12.000000000,sh603988,2.11021,2.11021,1
13:24:15.067981405,13:24:15.000000000,sh603988,-2.00972,-2.00972,1
13:24:18.535522758,13:24:18.000000000,sh603988,0.433766,0.433766,1
13:24:21.552413119,13:24:21.000000000,sh603988,-3.55552,-3.55552,1
13:24:24.204358309,13:24:24.000000000,sh603988,-6.633139999999999,-6.633139999999999,1
13:24:27.207195272,13:24:27.000000000,sh603988,-9.4563,-9.4563,1
13:24:30.208895462,13:24:30.000000000,sh603988,-7.34535,-7.34535,1
13:24:33.558707948,13:24:33.000000000,sh603988,-3.43744,-3.43744,1
13:24:36.566472936,13:24:36.000000000,sh603988,-4.68342,-4.68342,1
13:24:39.544097686,13:24:39.000000000,sh603988,-4.6634400000000005,-4.6634400000000005,1
13:24:42.541685496,13:24:42.000000000,sh603988,-3.75481,-3.75481,1
13:24:45.547154555,13:24:45.000000000,sh603988,-3.4149300000000005,-3.4149300000000005,1
13:24:48.217873178,13:24:48.000000000,sh603988,-0.862065,-0.862065,1
13:24:49.703801324,13:24:49.000000000,sh603988,-1.6701400000000002,-1.6701400000000002,1
13:24:52.702113461,13:24:52.000000000,sh603988,-1.87236,-1.87236,1
13:24:55.368656835,13:24:55.000000000,sh603988,0.196164,0.196164,1
13:24:58.367438311,13:24:58.000000000,sh603988,-1.4733,-1.4733,1
13:25:01.370052073,13:25:01.000000000,sh603988,-1.5244,-1.5244,1
13:25:04.363708078,13:25:04.000000000,sh603988,-1.37736,-1.37736,1
13:25:07.359434193,13:25:07.000000000,sh603988,-5.19674,-5.19674,1
13:25:10.025646603,13:25:10.000000000,sh603988,-4.73609,-4.73609,1
13:25:13.030633853,13:25:13.000000000,sh603988,-1.32439,-1.32439,1
13:25:15.692241464,13:25:15.000000000,sh603988,-0.131271,-0.131271,1
13:25:18.437757270,13:25:18.000000000,sh603988,-2.24743,-2.24743,1
13:25:21.409612426,13:25:21.000000000,sh603988,-2.13584,-2.13584,1
13:25:24.408242972,13:25:24.000000000,sh603988,-4.82782,-4.82782,1
13:25:27.141497391,13:25:27.000000000,sh603988,-3.205,-3.205,1
13:25:30.132380744,13:25:30.000000000,sh603988,-4.86079,-4.86079,1
13:25:33.096435534,13:25:33.000000000,sh603988,-3.5795800000000004,-3.5795800000000004,1
13:25:36.103360941,13:25:36.000000000,sh603988,-2.5247,-2.5247,1
13:25:39.081403373,13:25:39.000000000,sh603988,-3.8568,-3.8568,1
13:25:42.395300879,13:25:42.000000000,sh603988,-2.4814,-2.4814,1
13:25:45.390424598,13:25:45.000000000,sh603988,-0.4234020000000001,-0.4234020000000001,1
13:25:48.149862219,13:25:48.000000000,sh603988,4.1123699999999985,4.1123699999999985,1
13:25:50.804744986,13:25:50.000000000,sh603988,5.16783,5.16783,1
13:25:54.201270085,13:25:54.000000000,sh603988,5.7877,5.7877,1
13:25:57.196950334,13:25:57.000000000,sh603988,5.9473699999999985,5.9473699999999985,1
13:26:00.102408700,13:26:00.000000000,sh603988,3.14745,3.14745,1
13:26:03.099116250,13:26:03.000000000,sh603988,0.934361,0.934361,1
13:26:06.102220707,13:26:06.000000000,sh603988,-1.22149,-1.22149,1
13:26:09.109758815,13:26:09.000000000,sh603988,1.36832,1.36832,1
13:26:12.091342025,13:26:12.000000000,sh603988,3.23798,3.23798,1
13:26:15.097719246,13:26:15.000000000,sh603988,4.59287,4.59287,1
13:26:18.603121537,13:26:18.000000000,sh603988,4.76473,4.76473,1
13:26:21.574162541,13:26:21.000000000,sh603988,0.50055,0.50055,1
13:26:25.780260120,13:26:25.000000000,sh603988,3.9779,3.9779,1
13:26:28.784330025,13:26:28.000000000,sh603988,0.7539359999999999,0.7539359999999999,1
13:26:33.408986033,13:26:33.000000000,sh603988,5.1407300000000005,5.1407300000000005,1
13:26:36.411601335,13:26:36.000000000,sh603988,-1.32249,-1.32249,1
13:26:39.615618633,13:26:39.000000000,sh603988,6.835539999999999,6.835539999999999,1
13:26:42.608840878,13:26:42.000000000,sh603988,5.0637300000000005,5.0637300000000005,1
13:26:45.619950301,13:26:45.000000000,sh603988,3.71055,3.71055,1
13:26:48.613191560,13:26:48.000000000,sh603988,-6.92661,-6.92661,1
13:26:51.281328088,13:26:51.000000000,sh603988,-0.217715,-0.217715,1
13:26:53.648701834,13:26:53.000000000,sh603988,-0.399381,-0.399381,1
13:26:56.645989252,13:26:56.000000000,sh603988,0.911719,0.911719,1
13:27:00.636242263,13:27:00.000000000,sh603988,1.72685,1.72685,1
13:27:03.631778875,13:27:03.000000000,sh603988,-6.167000000000002,-6.167000000000002,1
13:27:06.477441649,13:27:06.000000000,sh603988,-0.381256,-0.381256,1
13:27:09.171845468,13:27:09.000000000,sh603988,-7.498289999999999,-7.498289999999999,1
13:27:12.417163191,13:27:12.000000000,sh603988,-0.941071,-0.941071,1
13:27:15.410250048,13:27:15.000000000,sh603988,-9.34759,-9.34759,1
13:27:18.414327681,13:27:18.000000000,sh603988,0.488959,0.488959,1
13:27:21.409785390,13:27:21.000000000,sh603988,-0.434619,-0.434619,1
13:27:24.605964279,13:27:24.000000000,sh603988,6.942830000000002,6.942830000000002,1
13:27:27.592044798,13:27:27.000000000,sh603988,8.4615,8.4615,1
13:27:30.590020149,13:27:30.000000000,sh603988,0.691393,0.691393,1
13:27:33.256784797,13:27:33.000000000,sh603988,2.25595,2.25595,1
13:27:36.126988212,13:27:36.000000000,sh603988,1.79483,1.79483,1
13:27:39.124647533,13:27:39.000000000,sh603988,0.450391,0.450391,1
13:27:42.108516350,13:27:42.000000000,sh603988,4.3072300000000014,4.3072300000000014,1
13:27:45.110262728,13:27:45.000000000,sh603988,8.48553,8.48553,1
13:27:48.101514440,13:27:48.000000000,sh603988,8.035730000000001,8.035730000000001,1
13:27:51.110125342,13:27:51.000000000,sh603988,11.5691,11.5691,1
13:27:53.790343020,13:27:53.000000000,sh603988,11.4996,11.4996,1
13:27:56.432024041,13:27:56.000000000,sh603988,12.5619,12.5619,1
13:27:59.438764923,13:27:59.000000000,sh603988,11.4128,11.4128,1
13:28:02.428442914,13:28:02.000000000,sh603988,13.6322,13.6322,1
13:28:05.440151094,13:28:05.000000000,sh603988,11.1938,11.1938,1
13:28:08.434748928,13:28:08.000000000,sh603988,9.18499,9.18499,1
13:28:11.427769104,13:28:11.000000000,sh603988,12.0178,12.0178,1
13:28:14.438454725,13:28:14.000000000,sh603988,12.0997,12.0997,1
13:28:17.438572921,13:28:17.000000000,sh603988,17.7184,17.7184,1
13:28:21.554174912,13:28:21.000000000,sh603988,16.2494,16.2494,1
13:28:24.551163012,13:28:24.000000000,sh603988,22.7628,22.7628,1
13:28:27.635877397,13:28:27.000000000,sh603988,19.1293,19.1293,1
13:28:30.303672897,13:28:30.000000000,sh603988,21.0342,21.0342,1
13:28:33.303277193,13:28:33.000000000,sh603988,18.7197,18.7197,1
13:28:36.652439867,13:28:36.000000000,sh603988,18.691,18.691,1
13:28:39.658590128,13:28:39.000000000,sh603988,16.997,16.997,1
13:28:42.570923630,13:28:42.000000000,sh603988,17.4579,17.4579,1
13:28:45.558496420,13:28:45.000000000,sh603988,17.3934,17.3934,1
13:28:48.557127801,13:28:48.000000000,sh603988,18.1674,18.1674,1
13:28:51.460756168,13:28:51.000000000,sh603988,17.8586,17.8586,1
13:28:54.113057426,13:28:54.000000000,sh603988,10.1542,10.1542,1
13:28:57.516700771,13:28:57.000000000,sh603988,6.18812,6.18812,1
13:29:00.520071843,13:29:00.000000000,sh603988,11.316,11.316,1
13:29:03.447959119,13:29:03.000000000,sh603988,12.8627,12.8627,1
13:29:06.444293708,13:29:06.000000000,sh603988,9.92874,9.92874,1
13:29:09.175244675,13:29:09.000000000,sh603988,13.3891,13.3891,1
13:29:12.160980454,13:29:12.000000000,sh603988,19.1907,19.1907,1
13:29:15.148841824,13:29:15.000000000,sh603988,18.8817,18.8817,1
13:29:18.153174420,13:29:18.000000000,sh603988,8.61942,8.61942,1
13:29:21.426576163,13:29:21.000000000,sh603988,12.8099,12.8099,1
13:29:24.420561284,13:29:24.000000000,sh603988,13.2116,13.2116,1
13:29:27.423041585,13:29:27.000000000,sh603988,19.0989,19.0989,1
13:29:30.600606639,13:29:30.000000000,sh603988,16.0545,16.0545,1
13:29:33.604733078,13:29:33.000000000,sh603988,20.4594,20.4594,1
13:29:36.282413886,13:29:36.000000000,sh603988,17.0789,17.0789,1
13:29:39.265800401,13:29:39.000000000,sh603988,18.7352,18.7352,1
13:29:42.143889316,13:29:42.000000000,sh603988,10.0126,10.0126,1
13:29:45.152225206,13:29:45.000000000,sh603988,19.6001,19.6001,1
13:29:48.542231651,13:29:48.000000000,sh603988,18.8651,18.8651,1
13:29:51.538207848,13:29:51.000000000,sh603988,18.4467,18.4467,1
13:29:54.217536162,13:29:54.000000000,sh603988,16.2164,16.2164,1
13:29:57.567885313,13:29:57.000000000,sh603988,19.2588,19.2588,1
13:30:00.561491396,13:30:00.000000000,sh603988,17.6563,17.6563,1
13:30:03.561795422,13:30:03.000000000,sh603988,20.8304,20.8304,1
13:30:06.227253469,13:30:06.000000000,sh603988,9.58871,9.58871,1
13:30:09.236373008,13:30:09.000000000,sh603988,9.46387,9.46387,1
13:30:12.432232032,13:30:12.000000000,sh603988,5.7632,5.7632,1
13:30:15.426957139,13:30:15.000000000,sh603988,14.6579,14.6579,1
13:30:18.647989537,13:30:18.000000000,sh603988,10.968,10.968,1
13:30:21.318734615,13:30:21.000000000,sh603988,8.42756,8.42756,1
13:30:24.331028523,13:30:24.000000000,sh603988,5.91648,5.91648,1
13:30:27.321839751,13:30:27.000000000,sh603988,5.84515,5.84515,1
13:30:30.316037898,13:30:30.000000000,sh603988,5.70136,5.70136,1
13:30:33.324433400,13:30:33.000000000,sh603988,15.507,15.507,1
13:30:36.314419190,13:30:36.000000000,sh603988,13.198,13.198,1
13:30:39.416836868,13:30:39.000000000,sh603988,10.553,10.553,1
13:30:42.404985681,13:30:42.000000000,sh603988,16.6724,16.6724,1
13:30:45.403837785,13:30:45.000000000,sh603988,17.1016,17.1016,1
13:30:48.415920791,13:30:48.000000000,sh603988,15.1337,15.1337,1
13:30:51.410382286,13:30:51.000000000,sh603988,15.6685,15.6685,1
13:30:54.177469913,13:30:54.000000000,sh603988,16.6101,16.6101,1
13:30:56.847698716,13:30:56.000000000,sh603988,13.1483,13.1483,1
13:30:59.842497756,13:30:59.000000000,sh603988,12.6339,12.6339,1
13:31:02.851100768,13:31:02.000000000,sh603988,10.3918,10.3918,1
13:31:05.850538934,13:31:05.000000000,sh603988,8.7165,8.7165,1
13:31:08.854455556,13:31:08.000000000,sh603988,8.96815,8.96815,1
13:31:12.376354885,13:31:12.000000000,sh603988,8.62753,8.62753,1
13:31:15.366754548,13:31:15.000000000,sh603988,12.9464,12.9464,1
13:31:18.182403061,13:31:18.000000000,sh603988,11.7904,11.7904,1
13:31:21.175771251,13:31:21.000000000,sh603988,12.2434,12.2434,1
13:31:24.177463673,13:31:24.000000000,sh603988,11.5394,11.5394,1
13:31:27.679446713,13:31:27.000000000,sh603988,10.6809,10.6809,1
13:31:30.827500106,13:31:30.000000000,sh603988,10.4743,10.4743,1
13:31:33.836193167,13:31:33.000000000,sh603988,14.1577,14.1577,1
13:31:36.516958453,13:31:36.000000000,sh603988,15.2648,15.2648,1
13:31:39.208546179,13:31:39.000000000,sh603988,16.4433,16.4433,1
13:31:42.146677478,13:31:42.000000000,sh603988,17.5797,17.5797,1
13:31:45.554312179,13:31:45.000000000,sh603988,12.2983,12.2983,1
13:31:48.566182265,13:31:48.000000000,sh603988,9.85466,9.85466,1
13:31:51.544042290,13:31:51.000000000,sh603988,12.136,12.136,1
13:31:54.493646119,13:31:54.000000000,sh603988,10.4811,10.4811,1
13:31:57.150881886,13:31:57.000000000,sh603988,10.5964,10.5964,1
13:32:00.489951951,13:32:00.000000000,sh603988,16.7489,16.7489,1
13:32:03.493709738,13:32:03.000000000,sh603988,15.8627,15.8627,1
13:32:06.206056785,13:32:06.000000000,sh603988,11.847,11.847,1
13:32:09.206241967,13:32:09.000000000,sh603988,9.22218,9.22218,1
13:32:12.206634564,13:32:12.000000000,sh603988,6.09796,6.09796,1
13:32:15.210259532,13:32:15.000000000,sh603988,4.19449,4.19449,1
13:32:18.217164353,13:32:18.000000000,sh603988,5.6960000000000015,5.6960000000000015,1
13:32:21.441072167,13:32:21.000000000,sh603988,4.39438,4.39438,1
13:32:24.441848198,13:32:24.000000000,sh603988,2.4963900000000003,2.4963900000000003,1
13:32:27.453121400,13:32:27.000000000,sh603988,2.97879,2.97879,1
13:32:30.187932278,13:32:30.000000000,sh603988,0.016723,0.016723,1
13:32:33.202223097,13:32:33.000000000,sh603988,0.340699,0.340699,1
13:32:36.658764634,13:32:36.000000000,sh603988,-4.17455,-4.17455,1
13:32:39.660087251,13:32:39.000000000,sh603988,-4.388,-4.388,1
13:32:42.660942715,13:32:42.000000000,sh603988,-1.0942,-1.0942,1
13:32:45.488916880,13:32:45.000000000,sh603988,-3.22871,-3.22871,1
13:32:48.491505495,13:32:48.000000000,sh603988,-5.648619999999998,-5.648619999999998,1
13:32:51.234699791,13:32:51.000000000,sh603988,-4.4092,-4.4092,1
13:32:54.232039320,13:32:54.000000000,sh603988,-4.18351,-4.18351,1
13:32:57.152729425,13:32:57.000000000,sh603988,-5.5729,-5.5729,1
13:33:01.300859117,13:33:01.000000000,sh603988,-4.40286,-4.40286,1
13:33:04.855647514,13:33:04.000000000,sh603988,-4.66585,-4.66585,1
13:33:07.838591531,13:33:07.000000000,sh603988,-8.76891,-8.76891,1
13:33:10.832183375,13:33:10.000000000,sh603988,-9.88414,-9.88414,1
13:33:13.502090205,13:33:13.000000000,sh603988,-6.2005,-6.2005,1
13:33:16.498760399,13:33:16.000000000,sh603988,-5.2736,-5.2736,1
13:33:19.509264374,13:33:19.000000000,sh603988,-7.58932,-7.58932,1
13:33:25.103312498,13:33:25.000000000,sh603988,-6.29674,-6.29674,1
13:33:28.100262397,13:33:28.000000000,sh603988,-5.98404,-5.98404,1
13:33:30.789357672,13:33:30.000000000,sh603988,-6.78246,-6.78246,1
13:33:33.791195562,13:33:33.000000000,sh603988,-5.80327,-5.80327,1
13:33:36.786720348,13:33:36.000000000,sh603988,-6.7976100000000015,-6.7976100000000015,1
13:33:39.768580014,13:33:39.000000000,sh603988,-8.26191,-8.26191,1
13:33:42.535153247,13:33:42.000000000,sh603988,-6.24916,-6.24916,1
13:33:45.541235095,13:33:45.000000000,sh603988,-5.45855,-5.45855,1
13:33:48.529737631,13:33:48.000000000,sh603988,-8.53177,-8.53177,1
13:33:51.528423157,13:33:51.000000000,sh603988,-10.1923,-10.1923,1
