,localtime,time,symbol,signal,bvol1,bid1,avol1,ask1,mid,direction,volume,exposure
2486,13:04:25.458255422,13:04:25.000000000,sh600163,-5.24489,49500,7.87,49200,7.88,7.875,,0.0,0.0
2487,13:04:28.460854824,13:04:28.000000000,sh600163,-4.674169999999999,52000,7.87,49200,7.88,7.875,,0.0,0.0
2488,13:04:31.259955989,13:04:31.000000000,sh600163,-4.17839,52100,7.87,47400,7.88,7.875,,0.0,0.0
2489,13:04:34.254477607,13:04:34.000000000,sh600163,-4.95897,52400,7.87,45000,7.88,7.875,,0.0,0.0
2490,13:04:37.464278219,13:04:37.000000000,sh600163,-4.33212,52400,7.87,45600,7.88,7.875,,0.0,0.0
2491,13:04:40.465146278,13:04:40.000000000,sh600163,-1.85539,52500,7.87,45600,7.88,7.875,,0.0,0.0
2492,13:04:43.453829030,13:04:43.000000000,sh600163,1.17539,50200,7.87,28800,7.88,7.875,,0.0,0.0
2493,13:04:46.123756797,13:04:46.000000000,sh600163,0.887602,50200,7.87,28500,7.88,7.875,,0.0,0.0
2494,13:04:49.337568524,13:04:49.000000000,sh600163,3.76154,70600,7.87,28500,7.88,7.875,,0.0,0.0
2495,13:04:52.341789934,13:04:52.000000000,sh600163,1.62869,70600,7.87,30200,7.88,7.875,,0.0,0.0
2496,13:04:55.269842122,13:04:55.000000000,sh600163,2.20152,77700,7.87,29600,7.88,7.875,,0.0,0.0
2497,13:04:57.983620886,13:04:58.000000000,sh600163,2.24503,77700,7.87,28600,7.88,7.875,,0.0,0.0
2498,13:05:00.969867674,13:05:01.000000000,sh600163,1.9218,64400,7.87,24600,7.88,7.875,,0.0,0.0
2499,13:05:03.650556384,13:05:03.000000000,sh600163,1.14365,64400,7.87,24500,7.88,7.875,,0.0,0.0
2500,13:05:06.647750259,13:05:06.000000000,sh600163,-1.44005,65200,7.87,26600,7.88,7.875,,0.0,0.0
2501,13:05:09.651087148,13:05:09.000000000,sh600163,4.94864,69300,7.87,8400,7.88,7.875,,0.0,0.0
2502,13:05:12.641317072,13:05:12.000000000,sh600163,3.5139099999999996,71900,7.87,12600,7.88,7.875,,0.0,0.0
2503,13:05:15.647723488,13:05:15.000000000,sh600163,-0.258529,70900,7.87,15400,7.88,7.875,,0.0,0.0
2504,13:05:19.519374671,13:05:19.000000000,sh600163,-4.5447,72000,7.87,24200,7.88,7.875,,0.0,0.0
2505,13:05:22.518118105,13:05:22.000000000,sh600163,-5.0561,72000,7.87,26300,7.88,7.875,,0.0,0.0
2506,13:05:25.469283222,13:05:25.000000000,sh600163,-5.12447,74800,7.87,27600,7.88,7.875,,0.0,0.0
2507,13:05:28.472422300,13:05:28.000000000,sh600163,-8.436060000000001,24100,7.87,27500,7.88,7.875,,0.0,0.0
2508,13:05:31.469927946,13:05:31.000000000,sh600163,-7.115480000000001,16000,7.87,28300,7.88,7.875,,0.0,0.0
2509,13:05:34.419484961,13:05:34.000000000,sh600163,-11.8245,6100,7.87,38500,7.88,7.875,,0.0,0.0
2510,13:05:37.417312563,13:05:37.000000000,sh600163,-9.725610000000001,132500,7.86,38600,7.88,7.87,,0.0,0.0
2511,13:05:40.394797813,13:05:40.000000000,sh600163,-14.6319,1100,7.87,38900,7.88,7.875,,0.0,0.0
2512,13:05:43.056508057,13:05:43.000000000,sh600163,-9.008289999999999,133300,7.86,38900,7.88,7.87,,0.0,0.0
2513,13:05:46.048586999,13:05:46.000000000,sh600163,-1.2022,71300,7.87,40900,7.88,7.875,,0.0,0.0
2514,13:05:49.447326233,13:05:49.000000000,sh600163,-1.46679,72500,7.87,41100,7.88,7.875,,0.0,0.0
2515,13:05:52.428819575,13:05:52.000000000,sh600163,5.1664,73100,7.87,19000,7.88,7.875,,0.0,0.0
2516,13:05:55.102288497,13:05:55.000000000,sh600163,2.73033,71000,7.87,23300,7.88,7.875,,0.0,0.0
2517,13:05:58.099719728,13:05:58.000000000,sh600163,-1.65985,17100,7.87,22500,7.88,7.875,,0.0,0.0
2518,13:06:01.097584207,13:06:01.000000000,sh600163,-2.45706,12600,7.87,23300,7.88,7.875,,0.0,0.0
2519,13:06:03.778441095,13:06:03.000000000,sh600163,-2.84782,11900,7.87,23200,7.88,7.875,,0.0,0.0
2520,13:06:06.765329652,13:06:06.000000000,sh600163,-5.9980199999999995,8300,7.87,28200,7.88,7.875,,0.0,0.0
2521,13:06:09.765161785,13:06:09.000000000,sh600163,-8.1904,9100,7.87,31200,7.88,7.875,,0.0,0.0
2522,13:06:12.765207110,13:06:12.000000000,sh600163,-5.23918,14200,7.87,28400,7.88,7.875,,0.0,0.0
2523,13:06:15.903691873,13:06:15.000000000,sh600163,-3.3776300000000004,16100,7.87,29800,7.88,7.875,,0.0,0.0
2524,13:06:19.449615583,13:06:19.000000000,sh600163,-3.6461,16100,7.87,29900,7.88,7.875,,0.0,0.0
2525,13:06:22.447095772,13:06:22.000000000,sh600163,-2.16063,18100,7.87,29500,7.88,7.875,,0.0,0.0
2526,13:06:25.107849628,13:06:25.000000000,sh600163,-0.384535,25800,7.87,30400,7.88,7.875,,0.0,0.0
2527,13:06:28.109620492,13:06:28.000000000,sh600163,0.685404,26500,7.87,18000,7.88,7.875,,0.0,0.0
2528,13:06:31.504145928,13:06:31.000000000,sh600163,0.76154,27500,7.87,18300,7.88,7.875,,0.0,0.0
2529,13:06:34.489280966,13:06:34.000000000,sh600163,3.1055099999999998,36600,7.87,18300,7.88,7.875,,0.0,0.0
2530,13:06:37.488531042,13:06:37.000000000,sh600163,0.544431,34700,7.87,21500,7.88,7.875,,0.0,0.0
2531,13:06:40.453358149,13:06:40.000000000,sh600163,-0.797253,36600,7.87,21600,7.88,7.875,,0.0,0.0
2532,13:06:43.456085483,13:06:43.000000000,sh600163,-8.09417,2500,7.87,26700,7.88,7.875,,0.0,0.0
2533,13:06:46.267092013,13:06:46.000000000,sh600163,-7.40635,2500,7.87,26800,7.88,7.875,,0.0,0.0
2534,13:06:49.273653796,13:06:49.000000000,sh600163,-5.4684800000000005,2500,7.87,23800,7.88,7.875,,0.0,0.0
2535,13:06:52.552036559,13:06:52.000000000,sh600163,-0.06075169999999999,24300,7.87,25300,7.88,7.875,,0.0,0.0
2536,13:06:55.548693784,13:06:55.000000000,sh600163,0.6329060000000001,24400,7.87,25400,7.88,7.875,,0.0,0.0
2537,13:06:58.539277552,13:06:58.000000000,sh600163,0.38810100000000003,24000,7.87,24500,7.88,7.875,,0.0,0.0
2538,13:07:01.534921476,13:07:01.000000000,sh600163,-3.3058199999999998,168700,7.86,10000,7.87,7.865,,0.0,0.0
2539,13:07:04.203081326,13:07:04.000000000,sh600163,0.285275,171600,7.86,4200,7.87,7.865,,0.0,0.0
2540,13:07:07.198271855,13:07:07.000000000,sh600163,-0.09993060000000001,171000,7.86,6200,7.87,7.865,,0.0,0.0
2541,13:07:10.438454277,13:07:10.000000000,sh600163,1.8208799999999998,171800,7.86,6300,7.87,7.865,,0.0,0.0
2542,13:07:13.123858847,13:07:13.000000000,sh600163,1.24682,174500,7.86,6600,7.87,7.865,,0.0,0.0
2543,13:07:16.106029959,13:07:16.000000000,sh600163,5.198930000000001,197500,7.86,7100,7.87,7.865,,0.0,0.0
2544,13:07:19.466557007,13:07:19.000000000,sh600163,5.8584,197500,7.86,7100,7.87,7.865,,0.0,0.0
2545,13:07:22.456663403,13:07:22.000000000,sh600163,8.253730000000001,14000,7.87,23000,7.88,7.875,,0.0,0.0
2546,13:07:25.112275507,13:07:25.000000000,sh600163,3.35606,1000,7.87,23200,7.88,7.875,,0.0,0.0
2547,13:07:28.121548314,13:07:28.000000000,sh600163,4.80014,3400,7.87,22900,7.88,7.875,,0.0,0.0
2548,13:07:31.462040542,13:07:31.000000000,sh600163,1.8297400000000001,3800,7.87,36000,7.88,7.875,,0.0,0.0
2549,13:07:34.453511570,13:07:34.000000000,sh600163,0.832566,2700,7.87,37200,7.88,7.875,,0.0,0.0
2550,13:07:37.514117483,13:07:37.000000000,sh600163,-1.30418,2900,7.87,37600,7.88,7.875,,0.0,0.0
2551,13:07:40.504490461,13:07:40.000000000,sh600163,-1.1903700000000002,900,7.87,25100,7.88,7.875,,0.0,0.0
2552,13:07:43.173313577,13:07:43.000000000,sh600163,0.7778520000000001,1200,7.87,24600,7.88,7.875,,0.0,0.0
2553,13:07:45.970542327,13:07:46.000000000,sh600163,0.245152,1800,7.87,24200,7.88,7.875,,0.0,0.0
2554,13:07:48.971880235,13:07:49.000000000,sh600163,0.634097,205600,7.86,2100,7.87,7.865,,0.0,0.0
2555,13:07:51.919958429,13:07:52.000000000,sh600163,-0.264631,205600,7.86,2100,7.87,7.865,,0.0,0.0
2556,13:07:55.400219699,13:07:55.000000000,sh600163,-0.7811779999999999,205600,7.86,2200,7.87,7.865,,0.0,0.0
2557,13:07:58.395941518,13:07:58.000000000,sh600163,0.569569,16100,7.87,26400,7.88,7.875,,0.0,0.0
2558,13:08:01.060144476,13:08:01.000000000,sh600163,0.24079699999999998,15700,7.87,26500,7.88,7.875,,0.0,0.0
2559,13:08:04.058367660,13:08:04.000000000,sh600163,0.8495950000000001,19000,7.87,26500,7.88,7.875,,0.0,0.0
2560,13:08:06.729947767,13:08:06.000000000,sh600163,-1.51413,17900,7.87,26700,7.88,7.875,,0.0,0.0
2561,13:08:09.730771517,13:08:09.000000000,sh600163,-2.88389,17900,7.87,27100,7.88,7.875,,0.0,0.0
2562,13:08:12.737725852,13:08:12.000000000,sh600163,-0.7856270000000001,17900,7.87,22200,7.88,7.875,,0.0,0.0
2563,13:08:15.731573513,13:08:15.000000000,sh600163,-0.918732,16500,7.87,22200,7.88,7.875,,0.0,0.0
2564,13:08:18.718811765,13:08:18.000000000,sh600163,-1.2048299999999998,16200,7.87,21100,7.88,7.875,,0.0,0.0
2565,13:08:21.724304609,13:08:21.000000000,sh600163,-2.3138,15300,7.87,22600,7.88,7.875,,0.0,0.0
2566,13:08:25.166117944,13:08:25.000000000,sh600163,-3.2367,18800,7.87,27100,7.88,7.875,,0.0,0.0
2567,13:08:28.355857626,13:08:28.000000000,sh600163,-2.36444,19800,7.87,27200,7.88,7.875,,0.0,0.0
2568,13:08:31.348824742,13:08:31.000000000,sh600163,-3.9556,18000,7.87,27200,7.88,7.875,,0.0,0.0
2569,13:08:34.349462833,13:08:34.000000000,sh600163,-3.0435,24700,7.87,29600,7.88,7.875,,0.0,0.0
2570,13:08:37.349319751,13:08:37.000000000,sh600163,-3.8151699999999997,24000,7.87,29500,7.88,7.875,,0.0,0.0
2571,13:08:40.023006167,13:08:40.000000000,sh600163,-3.32743,24100,7.87,29400,7.88,7.875,,0.0,0.0
2572,13:08:43.518316141,13:08:43.000000000,sh600163,-1.6687599999999998,24200,7.87,30200,7.88,7.875,,0.0,0.0
2573,13:08:46.523034280,13:08:46.000000000,sh600163,-1.88347,24800,7.87,30200,7.88,7.875,,0.0,0.0
2574,13:08:49.515067970,13:08:49.000000000,sh600163,-1.50437,24800,7.87,31100,7.88,7.875,,0.0,0.0
2575,13:08:52.467111119,13:08:52.000000000,sh600163,0.734498,29200,7.87,30100,7.88,7.875,,0.0,0.0
2576,13:08:55.475898595,13:08:55.000000000,sh600163,0.446774,29200,7.87,30100,7.88,7.875,,0.0,0.0
2577,13:08:58.468051695,13:08:58.000000000,sh600163,0.643388,29800,7.87,30000,7.88,7.875,,0.0,0.0
2578,13:09:01.139837885,13:09:01.000000000,sh600163,1.52332,32900,7.87,27700,7.88,7.875,,0.0,0.0
2579,13:09:04.138347299,13:09:04.000000000,sh600163,2.99005,31500,7.87,27400,7.88,7.875,,0.0,0.0
2580,13:09:06.805779006,13:09:06.000000000,sh600163,0.297861,32600,7.87,29200,7.88,7.875,,0.0,0.0
2581,13:09:09.797985967,13:09:09.000000000,sh600163,0.36603,32200,7.87,29200,7.88,7.875,,0.0,0.0
2582,13:09:12.797512723,13:09:12.000000000,sh600163,1.85126,32900,7.87,27600,7.88,7.875,,0.0,0.0
2583,13:09:15.806086623,13:09:15.000000000,sh600163,-1.46272,37900,7.87,35400,7.88,7.875,,0.0,0.0
2584,13:09:18.799252046,13:09:18.000000000,sh600163,-1.9586700000000001,27100,7.87,34400,7.88,7.875,,0.0,0.0
2585,13:09:21.824429685,13:09:21.000000000,sh600163,-4.083819999999999,13300,7.87,31700,7.88,7.875,,0.0,0.0
2586,13:09:24.810069141,13:09:24.000000000,sh600163,-6.8331100000000005,214500,7.86,14100,7.87,7.865,,0.0,0.0
2587,13:09:27.803609567,13:09:27.000000000,sh600163,-4.041119999999999,211600,7.86,7500,7.87,7.865,,0.0,0.0
2588,13:09:31.026148690,13:09:31.000000000,sh600163,-3.88775,211600,7.86,7800,7.87,7.865,,0.0,0.0
2589,13:09:34.019320848,13:09:34.000000000,sh600163,-4.54205,212100,7.86,9400,7.87,7.865,,0.0,0.0
2590,13:09:37.014981380,13:09:37.000000000,sh600163,-1.1095,211500,7.86,1200,7.87,7.865,,0.0,0.0
2591,13:09:40.012946830,13:09:40.000000000,sh600163,-3.25556,192400,7.86,8400,7.87,7.865,,0.0,0.0
2592,13:09:43.023322384,13:09:43.000000000,sh600163,-1.422,192500,7.86,9300,7.87,7.865,,0.0,0.0
2593,13:09:46.011652911,13:09:46.000000000,sh600163,-0.0176815,192500,7.86,6600,7.87,7.865,,0.0,0.0
2594,13:09:49.019532353,13:09:49.000000000,sh600163,2.1030599999999997,191400,7.86,6400,7.87,7.865,,0.0,0.0
2595,13:09:52.024820854,13:09:52.000000000,sh600163,1.37354,191400,7.86,8300,7.87,7.865,,0.0,0.0
2596,13:09:55.010751199,13:09:55.000000000,sh600163,5.23649,192200,7.86,3900,7.87,7.865,,0.0,0.0
2597,13:09:58.011758094,13:09:58.000000000,sh600163,4.64009,192200,7.86,2900,7.87,7.865,,0.0,0.0
2598,13:10:01.015842075,13:10:01.000000000,sh600163,2.2741700000000002,196600,7.86,6400,7.87,7.865,,0.0,0.0
2599,13:10:04.469276830,13:10:04.000000000,sh600163,2.51166,196600,7.86,6800,7.87,7.865,,0.0,0.0
2600,13:10:07.156617672,13:10:07.000000000,sh600163,0.849671,188600,7.86,13700,7.87,7.865,,0.0,0.0
2601,13:10:10.135078251,13:10:10.000000000,sh600163,0.844968,185500,7.86,17100,7.87,7.865,,0.0,0.0
2602,13:10:12.968052882,13:10:13.000000000,sh600163,-1.02146,185000,7.86,18200,7.87,7.865,,0.0,0.0
2603,13:10:15.981150333,13:10:16.000000000,sh600163,-0.689238,182600,7.86,15100,7.87,7.865,,0.0,0.0
2604,13:10:18.972830666,13:10:19.000000000,sh600163,0.28171799999999997,182900,7.86,13500,7.87,7.865,,0.0,0.0
2605,13:10:21.944654707,13:10:22.000000000,sh600163,-1.25356,182800,7.86,16400,7.87,7.865,,0.0,0.0
2606,13:10:24.937069505,13:10:25.000000000,sh600163,-3.55853,165400,7.86,23500,7.87,7.865,,0.0,0.0
2607,13:10:27.947936794,13:10:28.000000000,sh600163,-5.37395,99700,7.86,24000,7.87,7.865,,0.0,0.0
2608,13:10:30.946562403,13:10:31.000000000,sh600163,-4.68365,86700,7.86,19800,7.87,7.865,,0.0,0.0
2609,13:10:33.935906224,13:10:34.000000000,sh600163,-3.8125400000000003,72400,7.86,19700,7.87,7.865,,0.0,0.0
2610,13:10:36.936891197,13:10:37.000000000,sh600163,-6.710089999999999,38500,7.86,32300,7.87,7.865,,0.0,0.0
2611,13:10:39.947827864,13:10:40.000000000,sh600163,-7.87627,240400,7.85,20900,7.86,7.855,,0.0,0.0
2612,13:10:42.938147285,13:10:43.000000000,sh600163,-7.46427,230100,7.85,28100,7.86,7.855,,0.0,0.0
2613,13:10:45.946738717,13:10:46.000000000,sh600163,-7.52015,219900,7.85,29000,7.86,7.855,,0.0,0.0
2614,13:10:48.941936384,13:10:49.000000000,sh600163,-7.926830000000001,188100,7.85,27600,7.86,7.855,,0.0,0.0
2615,13:10:51.939042267,13:10:52.000000000,sh600163,-6.8461,175600,7.85,26900,7.86,7.855,,0.0,0.0
2616,13:10:54.934525850,13:10:55.000000000,sh600163,-8.38371,176200,7.85,50300,7.86,7.855,,0.0,0.0
2617,13:10:57.945210743,13:10:58.000000000,sh600163,-8.833219999999999,150700,7.85,49300,7.86,7.855,,0.0,0.0
2618,13:11:00.941315208,13:11:01.000000000,sh600163,-17.7804,2000,7.85,48100,7.86,7.855,,0.0,0.0
2619,13:11:03.935962915,13:11:04.000000000,sh600163,-6.34304,34400,7.84,17700,7.85,7.845,,0.0,0.0
2620,13:11:06.938143111,13:11:07.000000000,sh600163,-7.36653,32400,7.84,26500,7.85,7.845,,0.0,0.0
2621,13:11:09.602990249,13:11:09.000000000,sh600163,-14.6597,23300,7.84,90300,7.85,7.845,,0.0,0.0
2622,13:11:12.600230367,13:11:12.000000000,sh600163,-13.6042,37700,7.83,3000,7.84,7.835,,0.0,0.0
2623,13:11:15.604958156,13:11:15.000000000,sh600163,-13.2907,36700,7.83,1900,7.84,7.835,,0.0,0.0
2624,13:11:18.607471120,13:11:18.000000000,sh600163,-11.0552,36700,7.83,14000,7.84,7.835,,0.0,0.0
2625,13:11:21.605678503,13:11:21.000000000,sh600163,-9.68206,38700,7.83,16100,7.84,7.835,,0.0,0.0
2626,13:11:24.595152007,13:11:24.000000000,sh600163,-13.0052,31300,7.83,28900,7.84,7.835,,0.0,0.0
2627,13:11:27.599398135,13:11:27.000000000,sh600163,-11.5365,28000,7.83,23900,7.84,7.835,,0.0,0.0
2628,13:11:30.594524491,13:11:30.000000000,sh600163,-10.3558,24100,7.83,25900,7.84,7.835,,0.0,0.0
2629,13:11:33.599341962,13:11:33.000000000,sh600163,-9.79992,23400,7.83,28500,7.84,7.835,,0.0,0.0
2630,13:11:36.601090457,13:11:36.000000000,sh600163,-9.34505,18600,7.83,38000,7.84,7.835,,0.0,0.0
2631,13:11:39.606168596,13:11:39.000000000,sh600163,-7.5656300000000005,39500,7.82,76800,7.83,7.825,,0.0,0.0
2632,13:11:42.607032490,13:11:42.000000000,sh600163,-6.54528,39700,7.82,80300,7.83,7.825,,0.0,0.0
2633,13:11:45.604060310,13:11:45.000000000,sh600163,-7.55832,24600,7.82,88000,7.83,7.825,,0.0,0.0
2634,13:11:48.599529526,13:11:48.000000000,sh600163,-3.51995,22700,7.82,76300,7.83,7.825,,0.0,0.0
2635,13:11:51.596413862,13:11:51.000000000,sh600163,-4.51728,20000,7.82,80300,7.83,7.825,,0.0,0.0
2636,13:11:54.606913357,13:11:54.000000000,sh600163,-6.15094,13800,7.82,80800,7.83,7.825,,0.0,0.0
2637,13:11:57.599397578,13:11:57.000000000,sh600163,-2.59999,95200,7.81,16700,7.82,7.815,,0.0,0.0
2638,13:12:00.596396419,13:12:00.000000000,sh600163,-3.05199,95200,7.81,30800,7.82,7.815,,0.0,0.0
2639,13:12:03.604536217,13:12:03.000000000,sh600163,-1.11073,97400,7.81,26600,7.82,7.815,,0.0,0.0
2640,13:12:06.602233406,13:12:06.000000000,sh600163,-0.263125,96800,7.81,28400,7.82,7.815,,0.0,0.0
2641,13:12:09.604736333,13:12:09.000000000,sh600163,1.62845,77800,7.81,5700,7.82,7.815,,0.0,0.0
2642,13:12:12.597418493,13:12:12.000000000,sh600163,-1.02445,73700,7.81,7200,7.82,7.815,,0.0,0.0
2643,13:12:15.592956203,13:12:15.000000000,sh600163,-0.577364,43500,7.81,5600,7.82,7.815,,0.0,0.0
2644,13:12:18.609892585,13:12:18.000000000,sh600163,-1.91955,42900,7.81,7700,7.82,7.815,,0.0,0.0
2645,13:12:21.622117147,13:12:21.000000000,sh600163,-2.98664,42700,7.81,9600,7.82,7.815,,0.0,0.0
2646,13:12:24.611741251,13:12:24.000000000,sh600163,5.65329,84200,7.81,10400,7.82,7.815,,0.0,0.0
2647,13:12:27.598884200,13:12:27.000000000,sh600163,4.505319999999999,84000,7.81,10600,7.82,7.815,,0.0,0.0
2648,13:12:30.604877085,13:12:30.000000000,sh600163,3.30174,60400,7.81,12700,7.82,7.815,,0.0,0.0
2649,13:12:33.607513877,13:12:33.000000000,sh600163,4.22023,66400,7.81,12700,7.82,7.815,,0.0,0.0
2650,13:12:36.604932508,13:12:36.000000000,sh600163,5.63055,66000,7.81,10700,7.82,7.815,,0.0,0.0
2651,13:12:39.608622269,13:12:39.000000000,sh600163,6.16686,71000,7.81,11600,7.82,7.815,,0.0,0.0
2652,13:12:42.598617811,13:12:42.000000000,sh600163,5.8526,73200,7.81,13300,7.82,7.815,,0.0,0.0
2653,13:12:45.607066527,13:12:45.000000000,sh600163,4.1318,72500,7.81,18900,7.82,7.815,,0.0,0.0
2654,13:12:48.609708117,13:12:48.000000000,sh600163,5.81506,72100,7.81,13400,7.82,7.815,,0.0,0.0
2655,13:12:52.264284329,13:12:52.000000000,sh600163,2.07994,73600,7.81,27100,7.82,7.815,,0.0,0.0
2656,13:12:55.268165751,13:12:55.000000000,sh600163,3.1987400000000004,76100,7.81,24300,7.82,7.815,,0.0,0.0
2657,13:12:58.001242937,13:12:58.000000000,sh600163,3.73065,75600,7.81,24300,7.82,7.815,,0.0,0.0
2658,13:13:01.001120665,13:13:01.000000000,sh600163,6.2962,4200,7.82,14100,7.83,7.825,,0.0,0.0
2659,13:13:03.994454544,13:13:04.000000000,sh600163,7.68116,13600,7.82,14200,7.83,7.825,,0.0,0.0
2660,13:13:07.001142450,13:13:07.000000000,sh600163,5.63097,6100,7.83,19600,7.84,7.835,,0.0,0.0
2661,13:13:09.668569801,13:13:09.000000000,sh600163,4.3272699999999995,8500,7.83,23500,7.84,7.835,,0.0,0.0
2662,13:13:12.659572731,13:13:12.000000000,sh600163,3.42794,6600,7.83,23600,7.84,7.835,,0.0,0.0
2663,13:13:15.656196245,13:13:15.000000000,sh600163,2.82805,5600,7.83,23100,7.84,7.835,,0.0,0.0
2664,13:13:18.661024667,13:13:18.000000000,sh600163,4.89403,5600,7.83,19600,7.84,7.835,,0.0,0.0
2665,13:13:21.657205955,13:13:21.000000000,sh600163,-2.84658,4000,7.84,105600,7.85,7.845,,0.0,0.0
2666,13:13:24.664747123,13:13:24.000000000,sh600163,8.61025,24600,7.82,2500,7.83,7.825,,0.0,0.0
2667,13:13:27.656386610,13:13:27.000000000,sh600163,4.74336,500,7.82,1600,7.83,7.825,,0.0,0.0
2668,13:13:30.665743769,13:13:30.000000000,sh600163,10.5736,97400,7.81,2500,7.82,7.815,,0.0,0.0
2669,13:13:33.663285871,13:13:33.000000000,sh600163,6.57665,8700,7.82,11200,7.83,7.825,,0.0,0.0
2670,13:13:36.659210777,13:13:36.000000000,sh600163,6.53195,7900,7.82,8000,7.83,7.825,,0.0,0.0
2671,13:13:39.652831649,13:13:39.000000000,sh600163,5.35387,12500,7.82,7800,7.83,7.825,,0.0,0.0
2672,13:13:42.665610279,13:13:42.000000000,sh600163,5.126,15500,7.82,10100,7.83,7.825,,0.0,0.0
2673,13:13:45.666944217,13:13:45.000000000,sh600163,6.44066,23000,7.82,11500,7.83,7.825,,0.0,0.0
2674,13:13:48.664006320,13:13:48.000000000,sh600163,7.28936,26100,7.82,7600,7.83,7.825,,0.0,0.0
2675,13:13:51.661247990,13:13:51.000000000,sh600163,10.9316,27000,7.82,1900,7.83,7.825,,0.0,0.0
2676,13:13:54.653871350,13:13:54.000000000,sh600163,11.5162,111600,7.81,1100,7.82,7.815,,0.0,0.0
2677,13:13:57.662497844,13:13:57.000000000,sh600163,-2.1329599999999997,3300,7.83,5000,7.84,7.835,,0.0,0.0
2678,13:14:00.665020495,13:14:00.000000000,sh600163,7.33091,46200,7.83,9600,7.84,7.835,,0.0,0.0
2679,13:14:03.659301964,13:14:03.000000000,sh600163,7.159660000000001,36700,7.83,10100,7.84,7.835,,0.0,0.0
2680,13:14:06.666928839,13:14:06.000000000,sh600163,0.859467,7000,7.83,11000,7.84,7.835,,0.0,0.0
2681,13:14:09.656059787,13:14:09.000000000,sh600163,-1.17449,6700,7.83,11200,7.84,7.835,,0.0,0.0
2682,13:14:12.665949794,13:14:12.000000000,sh600163,-4.34941,4000,7.83,12700,7.84,7.835,,0.0,0.0
2683,13:14:15.663199801,13:14:15.000000000,sh600163,-1.04367,21600,7.82,14200,7.83,7.825,,0.0,0.0
2684,13:14:19.436056211,13:14:19.000000000,sh600163,-1.06396,22500,7.82,13500,7.83,7.825,,0.0,0.0
2685,13:14:22.443982367,13:14:22.000000000,sh600163,0.12011300000000001,25400,7.82,12000,7.83,7.825,,0.0,0.0
2686,13:14:25.432624337,13:14:25.000000000,sh600163,-0.167817,25400,7.82,10100,7.83,7.825,,0.0,0.0
2687,13:14:28.433167261,13:14:28.000000000,sh600163,-4.24011,7700,7.83,16100,7.84,7.835,,0.0,0.0
2688,13:14:31.096897725,13:14:31.000000000,sh600163,-2.57019,6500,7.83,17300,7.84,7.835,,0.0,0.0
2689,13:14:33.977029934,13:14:34.000000000,sh600163,-4.853190000000001,6200,7.83,17200,7.84,7.835,,0.0,0.0
2690,13:14:36.978800910,13:14:37.000000000,sh600163,-4.72294,7200,7.83,17400,7.84,7.835,,0.0,0.0
2691,13:14:39.971915463,13:14:40.000000000,sh600163,-2.94951,4500,7.83,17500,7.84,7.835,,0.0,0.0
2692,13:14:42.974044862,13:14:43.000000000,sh600163,-0.53565,42400,7.82,9500,7.83,7.825,,0.0,0.0
2693,13:14:45.981514921,13:14:46.000000000,sh600163,-5.53747,15600,7.82,30300,7.83,7.825,,0.0,0.0
2694,13:14:48.983346949,13:14:49.000000000,sh600163,-7.20713,9300,7.82,31800,7.83,7.825,,0.0,0.0
2695,13:14:51.972041915,13:14:52.000000000,sh600163,-5.90679,8500,7.82,28600,7.83,7.825,,0.0,0.0
2696,13:14:54.988063414,13:14:55.000000000,sh600163,-4.52499,9800,7.82,19200,7.83,7.825,,0.0,0.0
2697,13:14:57.976391041,13:14:58.000000000,sh600163,-6.898739999999999,7200,7.82,18500,7.83,7.825,,0.0,0.0
2698,13:15:00.955393989,13:15:01.000000000,sh600163,0.275744,14300,7.82,18500,7.83,7.825,,0.0,0.0
2699,13:15:03.959922813,13:15:04.000000000,sh600163,-0.792618,9900,7.82,24000,7.83,7.825,,0.0,0.0
2700,13:15:06.952757390,13:15:07.000000000,sh600163,-4.40458,9900,7.82,25400,7.83,7.825,,0.0,0.0
2701,13:15:09.655906660,13:15:09.000000000,sh600163,-6.63616,7900,7.82,25400,7.83,7.825,,0.0,0.0
2702,13:15:12.656809485,13:15:12.000000000,sh600163,-4.33796,122900,7.81,13500,7.82,7.815,,0.0,0.0
2703,13:15:15.656480242,13:15:15.000000000,sh600163,-1.17798,122100,7.81,4000,7.82,7.815,,0.0,0.0
2704,13:15:18.655772058,13:15:18.000000000,sh600163,3.4490800000000004,122100,7.81,200,7.82,7.815,,0.0,0.0
2705,13:15:21.669341640,13:15:21.000000000,sh600163,-3.15084,122100,7.81,18300,7.82,7.815,,0.0,0.0
2706,13:15:24.656327993,13:15:24.000000000,sh600163,-6.76007,1500,7.82,25600,7.83,7.825,,0.0,0.0
2707,13:15:28.063810066,13:15:28.000000000,sh600163,-11.5295,200,7.82,25600,7.83,7.825,,0.0,0.0
2708,13:15:31.064594934,13:15:31.000000000,sh600163,-1.06657,113200,7.81,400,7.82,7.815,,0.0,0.0
2709,13:15:34.062363297,13:15:34.000000000,sh600163,-2.86357,112300,7.81,1200,7.82,7.815,,0.0,0.0
2710,13:15:37.066739265,13:15:37.000000000,sh600163,-7.337910000000001,107100,7.81,7300,7.82,7.815,,0.0,0.0
2711,13:15:40.237944349,13:15:40.000000000,sh600163,-4.69595,107100,7.81,6600,7.82,7.815,,0.0,0.0
2712,13:15:43.255857415,13:15:43.000000000,sh600163,-1.59286,107100,7.81,1500,7.82,7.815,,0.0,0.0
